,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,FICO_avg,Loan_Purpose,State,Home_Ownership
2172,18000.0,18.49,36.0,20.56,9333.33,12.0,37526.0,1.0,6.0,677.0,debt_consolidation,CA,RENT
2173,2500.0,7.68,36.0,17.59,3666.67,6.0,406.0,0.0,10.0,787.0,major_purchase,OR,MORTGAGE
2174,5000.0,7.14,36.0,11.4,4166.67,6.0,16666.0,1.0,5.0,757.0,debt_consolidation,CT,OWN
2175,4500.0,11.14,36.0,9.73,2916.67,13.0,4265.0,0.0,4.0,687.0,credit_card,CT,RENT
2176,15000.0,8.9,36.0,8.56,7500.0,8.0,8343.0,1.0,1.0,742.0,debt_consolidation,MO,RENT
2177,35000.0,20.49,60.0,11.84,18750.0,14.0,41707.0,2.0,1.0,717.0,debt_consolidation,TX,MORTGAGE
2178,4500.0,8.49,36.0,2.54,2166.67,2.0,527.0,1.0,3.0,797.0,credit_card,TX,RENT
2179,4500.0,17.27,36.0,16.59,4666.67,24.0,893.0,1.0,3.0,677.0,debt_consolidation,PA,RENT
2180,1450.0,7.51,36.0,22.2,833.33,9.0,709.0,0.0,5.0,742.0,other,MA,RENT
2181,6000.0,14.96,36.0,11.55,7083.33,7.0,5341.0,0.0,2.0,762.0,small_business,TX,RENT
2182,4500.0,6.54,36.0,15.82,3250.0,16.0,6049.0,0.0,10.0,727.0,medical,NC,MORTGAGE
2183,14000.0,6.62,36.0,20.18,4583.33,15.0,15890.0,1.0,10.0,752.0,debt_consolidation,TX,RENT
2184,15000.0,6.03,36.0,8.72,12000.0,17.0,13151.0,0.0,2.0,802.0,debt_consolidation,MA,MORTGAGE
2185,22000.0,10.99,60.0,15.83,5243.75,18.0,14115.0,0.0,2.0,762.0,debt_consolidation,TX,MORTGAGE
2186,10000.0,11.03,36.0,11.03,6666.67,8.0,43712.0,0.0,4.0,697.0,credit_card,GA,MORTGAGE
2187,35000.0,20.49,36.0,20.82,12333.33,23.0,36870.0,0.0,10.0,702.0,debt_consolidation,TX,MORTGAGE
2188,10000.0,20.49,36.0,18.75,5250.0,25.0,3802.0,1.0,3.0,687.0,debt_consolidation,TX,RENT
2189,6000.0,13.98,60.0,24.29,2400.0,11.0,6069.0,4.0,9.0,697.0,medical,CA,RENT
2190,10000.0,15.8,36.0,13.1,4458.33,7.0,6413.0,1.0,1.0,677.0,debt_consolidation,AK,MORTGAGE
2191,10000.0,8.94,36.0,13.73,3125.0,5.0,417.0,2.0,1.0,787.0,debt_consolidation,CO,RENT
2192,12000.0,13.3,36.0,12.77,3000.0,15.0,8480.0,4.0,6.0,662.0,debt_consolidation,CA,RENT
2193,9600.0,14.65,36.0,2.21,5833.33,7.0,5879.0,1.0,7.0,677.0,credit_card,CA,RENT
2194,17800.0,22.11,60.0,5.86,7000.0,9.0,6708.0,0.0,6.0,662.0,debt_consolidation,NC,RENT
2195,2000.0,7.62,36.0,24.69,4333.33,10.0,2792.0,4.0,10.0,767.0,major_purchase,TX,MORTGAGE
2196,18825.0,21.0,60.0,19.22,4583.33,8.0,17292.0,2.0,10.0,682.0,debt_consolidation,CT,RENT
2197,3000.0,13.06,36.0,12.06,2571.42,2.0,0.0,3.0,6.0,707.0,house,NV,RENT
2198,2000.0,13.11,36.0,19.13,2916.67,7.0,4376.0,0.0,10.0,672.0,debt_consolidation,KY,RENT
2199,9000.0,17.77,36.0,13.72,4583.33,14.0,21175.0,1.0,5.0,672.0,debt_consolidation,CA,RENT
2200,5750.0,13.11,36.0,24.24,1675.0,18.0,8035.0,0.0,4.0,707.0,credit_card,NY,RENT
2201,21725.0,19.22,60.0,22.48,3629.58,7.0,19685.0,0.0,10.0,677.0,debt_consolidation,LA,OWN
2202,20000.0,7.9,36.0,33.28,8666.67,9.0,33067.0,0.0,3.0,727.0,debt_consolidation,NY,RENT
2203,15350.0,13.49,60.0,28.63,3200.0,6.0,9946.0,1.0,10.0,732.0,debt_consolidation,WA,MORTGAGE
2204,8400.0,14.33,36.0,11.61,3333.33,11.0,2060.0,0.0,1.0,672.0,debt_consolidation,CA,RENT
2205,4500.0,7.49,36.0,27.63,2700.0,13.0,9341.0,0.0,4.0,722.0,credit_card,OR,RENT
2206,9950.0,15.31,36.0,7.84,2833.33,7.0,4904.0,2.0,5.0,677.0,wedding,CA,RENT
2207,15000.0,7.9,36.0,20.75,2583.33,10.0,9608.0,0.0,3.0,727.0,debt_consolidation,IL,MORTGAGE
2208,10000.0,10.99,36.0,19.23,9150.0,16.0,43256.0,2.0,10.0,707.0,other,VA,MORTGAGE
2209,12000.0,18.25,60.0,12.11,5600.0,7.0,2409.0,1.0,3.0,662.0,car,CA,RENT
2210,8000.0,12.21,36.0,13.29,12500.0,10.0,93265.0,1.0,10.0,697.0,other,GA,MORTGAGE
2211,3000.0,6.03,36.0,11.03,7500.0,13.0,10585.0,0.0,5.0,767.0,debt_consolidation,NY,MORTGAGE
2212,15000.0,14.33,36.0,27.25,7500.0,13.0,27872.0,0.0,10.0,682.0,debt_consolidation,TX,MORTGAGE
2213,12700.0,17.77,36.0,23.94,3333.33,14.0,9655.0,3.0,5.0,687.0,debt_consolidation,AL,MORTGAGE
2214,16000.0,11.11,60.0,9.9,2958.33,6.0,8943.0,2.0,1.0,767.0,debt_consolidation,MO,RENT
2215,7200.0,7.9,36.0,21.74,4300.0,7.0,33189.0,0.0,10.0,712.0,debt_consolidation,TX,RENT
2216,30000.0,20.25,60.0,10.46,12500.0,10.0,43491.0,3.0,5.0,697.0,debt_consolidation,VA,MORTGAGE
2217,20125.0,14.65,36.0,17.88,10353.33,11.0,23698.0,1.0,7.0,697.0,debt_consolidation,FL,MORTGAGE
2218,12000.0,15.27,36.0,16.46,2516.67,9.0,2174.0,2.0,5.0,672.0,credit_card,PA,OWN
2219,5000.0,10.62,60.0,11.23,5200.0,6.0,1941.0,1.0,5.0,747.0,home_improvement,CA,MORTGAGE
2220,8000.0,11.36,36.0,5.27,13389.15,6.0,7351.0,1.0,3.0,707.0,other,CA,MORTGAGE
2221,3600.0,6.62,36.0,9.35,2000.0,17.0,1710.0,0.0,1.0,737.0,credit_card,TX,RENT
2222,8800.0,9.63,36.0,4.89,5479.0,5.0,6055.0,0.0,6.0,757.0,wedding,GA,MORTGAGE
2223,18000.0,19.22,60.0,21.36,6867.92,13.0,19446.0,0.0,10.0,692.0,debt_consolidation,CA,RENT
2224,20000.0,23.76,60.0,18.75,6266.67,25.0,10784.0,3.0,10.0,662.0,debt_consolidation,VA,MORTGAGE
2225,4350.0,5.99,36.0,3.12,2600.0,5.0,866.0,0.0,1.0,782.0,house,CA,OWN
2226,12000.0,10.99,60.0,4.04,3416.67,10.0,6935.0,0.0,1.0,737.0,home_improvement,NY,MORTGAGE
2227,5400.0,13.67,36.0,15.42,1666.67,6.0,2533.0,0.0,4.0,682.0,debt_consolidation,CA,RENT
2228,12000.0,12.68,60.0,22.72,5000.0,19.0,9002.0,0.0,5.0,702.0,debt_consolidation,NY,RENT
2229,12000.0,17.77,36.0,24.48,3333.33,12.0,16984.0,0.0,10.0,667.0,debt_consolidation,MI,OWN
2230,6700.0,7.9,36.0,22.19,2708.33,10.0,6627.0,0.0,2.0,707.0,credit_card,KS,RENT
2231,3750.0,11.71,36.0,16.98,1650.0,6.0,8101.0,0.0,4.0,677.0,debt_consolidation,CA,RENT
2232,8000.0,13.67,36.0,23.5,2791.67,5.0,27151.0,0.0,1.0,687.0,other,NJ,RENT
2233,4500.0,11.49,36.0,9.26,3500.0,5.0,7247.0,0.0,2.0,697.0,other,CA,RENT
2234,6000.0,17.14,60.0,6.6,2500.0,5.0,5087.0,0.0,8.0,662.0,small_business,FL,MORTGAGE
2235,19400.0,23.28,60.0,9.3,6000.0,5.0,28921.0,0.0,10.0,662.0,credit_card,NC,MORTGAGE
2236,25000.0,17.93,60.0,19.94,5416.67,13.0,24810.0,0.0,10.0,692.0,small_business,CA,RENT
2237,8800.0,14.27,36.0,9.57,3833.33,4.0,8130.0,1.0,4.0,697.0,debt_consolidation,IL,RENT
2238,4800.0,13.99,36.0,7.39,5833.33,9.0,170.0,2.0,1.0,682.0,medical,OH,RENT
2239,5175.0,17.77,36.0,22.93,1500.0,9.0,8577.0,1.0,5.0,662.0,credit_card,NY,RENT
2240,10000.0,10.75,60.0,4.05,8750.0,7.0,0.0,1.0,2.0,797.0,home_improvement,MD,MORTGAGE
2241,12000.0,11.14,36.0,7.85,6666.67,11.0,4428.0,2.0,9.0,722.0,other,VA,RENT
2242,5000.0,7.51,36.0,11.4,1666.67,4.0,7968.0,0.0,10.0,752.0,other,FL,RENT
2243,33600.0,17.27,60.0,15.08,5416.67,5.0,20514.0,1.0,8.0,732.0,debt_consolidation,NY,RENT
2244,10000.0,13.11,36.0,29.13,8750.0,13.0,11125.0,2.0,1.0,702.0,debt_consolidation,TX,MORTGAGE
2245,12000.0,16.29,36.0,14.29,8541.67,5.0,5890.0,3.0,10.0,697.0,other,AZ,MORTGAGE
2246,4000.0,14.33,36.0,22.74,1666.67,7.0,278.0,0.0,3.0,667.0,renewable_energy,MD,RENT
2247,20000.0,15.8,36.0,13.13,5000.0,10.0,17981.0,1.0,3.0,692.0,credit_card,CT,RENT
2248,12000.0,14.09,36.0,19.49,6166.67,13.0,6499.0,0.0,6.0,677.0,debt_consolidation,CA,RENT
2249,17500.0,21.0,60.0,1.78,4166.67,7.0,3377.0,3.0,10.0,687.0,home_improvement,NY,RENT
2250,10000.0,11.71,36.0,21.18,3333.33,8.0,7579.0,0.0,1.0,692.0,credit_card,FL,OWN
2251,3000.0,14.22,36.0,10.05,9166.67,15.0,22698.0,2.0,6.0,667.0,moving,MA,RENT
2252,5600.0,8.59,36.0,8.34,3250.0,9.0,2639.0,1.0,5.0,737.0,credit_card,NJ,MORTGAGE
2253,10000.0,15.8,36.0,13.32,5000.0,16.0,11286.0,1.0,1.0,672.0,debt_consolidation,AZ,RENT
2254,5000.0,8.49,36.0,22.53,3000.0,9.0,3388.0,2.0,10.0,722.0,debt_consolidation,WA,MORTGAGE
2255,16000.0,21.49,60.0,25.76,5000.0,14.0,10881.0,0.0,5.0,672.0,small_business,NY,MORTGAGE
2256,4800.0,10.75,36.0,22.63,1750.0,6.0,11234.0,0.0,5.0,712.0,other,MA,RENT
2257,24925.0,18.75,60.0,8.51,5250.0,7.0,15288.0,0.0,10.0,712.0,debt_consolidation,AK,MORTGAGE
2258,4825.0,12.12,36.0,4.76,5416.67,8.0,6883.0,0.0,8.0,682.0,debt_consolidation,CT,MORTGAGE
2259,18750.0,18.25,60.0,12.54,4833.33,13.0,11232.0,2.0,10.0,677.0,debt_consolidation,CO,MORTGAGE
2260,5000.0,15.31,36.0,20.54,4166.67,18.0,12929.0,3.0,10.0,677.0,home_improvement,CT,MORTGAGE
2261,7500.0,13.17,36.0,1.03,8750.0,3.0,3607.0,4.0,6.0,677.0,other,CT,MORTGAGE
2262,10000.0,16.82,60.0,12.54,4417.0,9.0,6630.0,2.0,3.0,682.0,debt_consolidation,MA,RENT
2263,5300.0,7.9,36.0,9.67,1945.0,3.0,5360.0,0.0,8.0,762.0,debt_consolidation,TX,RENT
2264,5000.0,9.63,36.0,11.81,9166.67,16.0,23658.0,2.0,10.0,732.0,educational,AZ,MORTGAGE
2265,25000.0,13.23,60.0,20.11,6666.67,11.0,33084.0,0.0,10.0,737.0,debt_consolidation,TX,MORTGAGE
2266,9250.0,11.89,36.0,16.28,5416.67,14.0,10111.0,6.0,6.0,747.0,debt_consolidation,OH,MORTGAGE
2267,19000.0,10.75,60.0,6.19,7500.0,12.0,1142.0,1.0,8.0,777.0,home_improvement,MD,MORTGAGE
2268,2000.0,6.03,36.0,8.01,5833.33,7.0,2031.0,0.0,1.0,752.0,debt_consolidation,NY,RENT
2269,7200.0,20.49,60.0,15.14,5166.67,10.0,14585.0,3.0,3.0,672.0,other,NJ,RENT
2270,8000.0,14.09,36.0,19.6,5292.0,13.0,8903.0,1.0,5.0,697.0,debt_consolidation,CO,MORTGAGE
2271,13000.0,11.71,36.0,16.2,6932.92,21.0,27852.0,0.0,9.0,687.0,debt_consolidation,NJ,RENT
2272,8000.0,16.29,36.0,2.92,4250.0,5.0,4454.0,2.0,10.0,672.0,wedding,CT,MORTGAGE
2273,14000.0,9.63,36.0,13.06,9083.33,21.0,46017.0,3.0,10.0,762.0,debt_consolidation,CA,MORTGAGE
2274,1400.0,12.69,36.0,5.93,4583.33,3.0,1029.0,0.0,1.0,702.0,other,NJ,OWN
2275,9500.0,8.9,36.0,27.72,5000.0,4.0,18393.0,1.0,6.0,737.0,debt_consolidation,CO,OWN
2276,12700.0,11.14,36.0,10.53,3333.33,6.0,8948.0,0.0,1.0,707.0,debt_consolidation,NJ,OWN
2277,10000.0,9.76,36.0,18.31,2916.67,6.0,5670.0,1.0,10.0,727.0,debt_consolidation,NJ,RENT
2278,6000.0,11.89,36.0,11.55,2917.0,4.0,1003.0,2.0,1.0,737.0,major_purchase,PA,RENT
2279,5200.0,13.99,36.0,23.18,5000.0,17.0,28118.0,2.0,5.0,682.0,debt_consolidation,CA,MORTGAGE
2280,9000.0,15.81,36.0,10.69,3750.0,7.0,6599.0,1.0,10.0,677.0,debt_consolidation,MO,RENT
2281,12000.0,14.74,36.0,4.62,4500.0,3.0,7956.0,0.0,10.0,697.0,debt_consolidation,NY,RENT
2282,6600.0,9.07,36.0,1.84,2667.0,16.0,4889.0,1.0,1.0,742.0,other,FL,OWN
2283,10000.0,13.99,36.0,8.62,6458.33,13.0,7200.0,0.0,9.0,672.0,debt_consolidation,NJ,MORTGAGE
2284,1800.0,11.49,36.0,16.64,4250.0,11.0,26267.0,0.0,10.0,697.0,debt_consolidation,WY,MORTGAGE
2285,19000.0,18.75,60.0,17.4,4000.0,7.0,5246.0,2.0,10.0,697.0,home_improvement,MN,OWN
2286,24000.0,20.49,60.0,8.69,5833.33,9.0,23006.0,0.0,10.0,687.0,debt_consolidation,NJ,MORTGAGE
2287,11500.0,11.14,36.0,23.4,2833.33,8.0,17324.0,0.0,5.0,702.0,debt_consolidation,FL,OWN
2288,12100.0,13.67,36.0,12.85,5000.0,8.0,12026.0,0.0,4.0,692.0,debt_consolidation,FL,RENT
2289,12000.0,17.99,60.0,23.44,3916.67,8.0,8860.0,0.0,1.0,677.0,debt_consolidation,TX,RENT
2290,12000.0,15.31,36.0,10.69,4416.67,18.0,13194.0,2.0,3.0,677.0,debt_consolidation,MA,MORTGAGE
2291,10000.0,19.72,36.0,27.53,2916.67,14.0,11506.0,0.0,10.0,667.0,other,MN,MORTGAGE
2292,8875.0,15.31,36.0,30.15,2291.67,11.0,11798.0,1.0,2.0,682.0,debt_consolidation,NC,RENT
2293,10625.0,17.77,36.0,22.1,2633.33,9.0,12156.0,0.0,1.0,662.0,debt_consolidation,FL,OWN
2294,12000.0,14.11,36.0,7.23,3750.0,6.0,13018.0,3.0,1.0,672.0,credit_card,GA,MORTGAGE
2295,10000.0,17.27,36.0,28.91,3500.0,11.0,9059.0,1.0,7.0,662.0,debt_consolidation,FL,MORTGAGE
2296,12000.0,20.49,36.0,28.84,3980.33,12.0,19234.0,2.0,5.0,662.0,credit_card,IL,RENT
2297,14000.0,11.99,60.0,14.01,4583.33,9.0,3539.0,0.0,3.0,722.0,debt_consolidation,AR,MORTGAGE
2298,16000.0,17.58,60.0,12.26,2666.67,12.0,18008.0,1.0,1.0,707.0,debt_consolidation,MO,MORTGAGE
2299,10000.0,15.81,36.0,20.89,5541.67,14.0,10443.0,1.0,9.0,672.0,debt_consolidation,TX,RENT
2300,3625.0,16.29,36.0,21.75,6666.67,12.0,3226.0,5.0,2.0,722.0,small_business,NY,MORTGAGE
2301,8400.0,12.12,36.0,22.32,3333.33,7.0,5500.0,0.0,4.0,692.0,debt_consolidation,MA,RENT
2302,1600.0,15.05,36.0,14.15,2000.0,5.0,9603.0,1.0,1.0,667.0,major_purchase,FL,RENT
2303,3600.0,16.29,36.0,24.9,3666.67,16.0,11927.0,3.0,10.0,667.0,debt_consolidation,NY,OWN
2304,14000.0,17.51,36.0,9.37,7916.67,3.0,13522.0,0.0,1.0,682.0,credit_card,DC,RENT
2305,15675.0,6.03,36.0,8.86,4166.67,9.0,13020.0,1.0,7.0,797.0,small_business,FL,MORTGAGE
2306,6000.0,11.89,36.0,19.38,7250.0,6.0,42987.0,1.0,10.0,727.0,other,NY,RENT
2307,10000.0,8.9,36.0,11.17,6666.67,15.0,14593.0,1.0,6.0,697.0,home_improvement,GA,MORTGAGE
2308,29000.0,7.9,36.0,19.25,9166.67,18.0,75212.0,1.0,1.0,767.0,debt_consolidation,NY,MORTGAGE
2309,4800.0,12.42,36.0,17.98,4500.0,9.0,30895.0,0.0,10.0,672.0,debt_consolidation,UT,MORTGAGE
2310,5000.0,8.94,36.0,13.27,4166.67,5.0,4676.0,0.0,3.0,742.0,educational,NY,OWN
2311,7000.0,12.53,36.0,6.64,5000.0,7.0,11391.0,1.0,5.0,697.0,debt_consolidation,NJ,MORTGAGE
2312,20000.0,16.29,60.0,24.05,7416.67,11.0,14944.0,1.0,3.0,707.0,debt_consolidation,MD,MORTGAGE
2313,9000.0,12.12,36.0,10.05,11666.67,8.0,9490.0,1.0,1.0,692.0,debt_consolidation,NY,RENT
2314,4400.0,12.42,36.0,19.0,2000.0,9.0,2411.0,3.0,5.0,717.0,small_business,CA,RENT
2315,3000.0,11.71,36.0,16.8,3083.33,4.0,413.0,0.0,2.0,697.0,major_purchase,GA,RENT
2316,6250.0,14.33,36.0,20.4,1750.0,10.0,7845.0,0.0,4.0,677.0,credit_card,FL,MORTGAGE
2317,14000.0,6.03,36.0,9.0,8733.33,11.0,15108.0,0.0,6.0,772.0,debt_consolidation,IL,MORTGAGE
2318,30000.0,14.27,36.0,8.51,9166.67,10.0,28967.0,0.0,10.0,717.0,debt_consolidation,TX,MORTGAGE
2319,19600.0,12.42,60.0,22.99,4166.67,9.0,14783.0,2.0,1.0,747.0,debt_consolidation,AZ,RENT
2320,1600.0,13.11,36.0,18.99,3459.0,9.0,6281.0,3.0,10.0,672.0,debt_consolidation,WA,MORTGAGE
2321,8000.0,13.99,36.0,18.17,7500.0,13.0,5987.0,0.0,1.0,672.0,major_purchase,CA,OWN
2322,2500.0,12.92,36.0,22.32,3750.0,21.0,4744.0,9.0,7.0,672.0,debt_consolidation,MI,MORTGAGE
2323,16075.0,16.29,36.0,17.58,4125.0,7.0,15781.0,1.0,2.0,697.0,debt_consolidation,KS,MORTGAGE
2324,4900.0,14.26,36.0,23.75,2240.0,5.0,17998.0,1.0,1.0,722.0,debt_consolidation,CT,RENT
2325,14400.0,11.99,36.0,13.48,10408.0,9.0,34354.0,1.0,5.0,712.0,debt_consolidation,KY,MORTGAGE
2326,7750.0,20.49,36.0,9.0,2000.0,3.0,5399.0,0.0,5.0,662.0,credit_card,CA,MORTGAGE
2327,4200.0,5.79,36.0,8.1,6089.44,7.0,18861.0,2.0,8.0,752.0,debt_consolidation,MD,MORTGAGE
2328,35000.0,12.68,60.0,23.99,7083.33,19.0,30725.0,1.0,10.0,787.0,home_improvement,WV,MORTGAGE
2329,12800.0,12.12,36.0,21.53,4750.0,16.0,14291.0,0.0,1.0,697.0,debt_consolidation,CA,RENT
2330,8000.0,8.9,36.0,26.56,4416.67,15.0,6701.0,0.0,1.0,722.0,debt_consolidation,AZ,MORTGAGE
2331,25000.0,18.64,60.0,14.61,5833.33,8.0,13785.0,0.0,10.0,697.0,debt_consolidation,NV,MORTGAGE
2332,5000.0,8.49,36.0,16.89,6706.41,19.0,43734.0,1.0,8.0,732.0,credit_card,NJ,MORTGAGE
2333,4000.0,11.49,36.0,4.16,2666.67,4.0,3239.0,0.0,1.0,722.0,debt_consolidation,MA,RENT
2334,2875.0,18.49,36.0,14.11,1084.0,3.0,3824.0,0.0,5.0,667.0,credit_card,AZ,RENT
2335,1800.0,16.02,36.0,4.19,4246.67,2.0,0.0,0.0,9.0,662.0,small_business,AL,RENT
2336,7200.0,13.49,36.0,14.6,5000.0,4.0,17268.0,0.0,1.0,727.0,debt_consolidation,CA,RENT
2337,6000.0,12.12,36.0,8.16,3333.33,6.0,8442.0,0.0,10.0,682.0,credit_card,PA,RENT
2338,15000.0,7.9,36.0,20.73,5416.67,14.0,9756.0,0.0,1.0,747.0,car,NY,RENT
2339,10375.0,14.33,36.0,26.42,2479.17,6.0,13411.0,0.0,5.0,682.0,debt_consolidation,MD,RENT
2340,25000.0,15.8,60.0,24.04,7750.0,10.0,20215.0,5.0,2.0,702.0,debt_consolidation,CA,OWN
2341,7900.0,8.59,36.0,15.2,7583.33,14.0,3950.0,0.0,10.0,812.0,credit_card,CA,MORTGAGE
2342,10000.0,15.31,36.0,14.61,3750.0,18.0,13051.0,1.0,5.0,682.0,debt_consolidation,CA,RENT
2343,6000.0,7.68,36.0,8.4,5417.0,10.0,6047.0,1.0,10.0,782.0,debt_consolidation,NY,RENT
2344,7000.0,17.77,36.0,30.3,4333.33,16.0,6922.0,1.0,4.0,677.0,debt_consolidation,TX,RENT
2345,5500.0,14.61,36.0,20.38,5116.67,11.0,14103.0,0.0,1.0,667.0,other,SC,MORTGAGE
2346,7000.0,14.33,36.0,5.46,3333.33,4.0,8889.0,1.0,2.0,692.0,debt_consolidation,PA,RENT
2347,12000.0,6.62,36.0,1.43,9666.67,5.0,4693.0,0.0,1.0,752.0,major_purchase,CA,RENT
2348,10000.0,6.99,36.0,27.92,2500.0,5.0,1230.0,2.0,1.0,782.0,home_improvement,CA,MORTGAGE
2349,9800.0,14.91,60.0,12.89,2708.33,11.0,8111.0,0.0,3.0,692.0,credit_card,CA,MORTGAGE
2350,15000.0,13.11,36.0,29.63,4083.33,20.0,23565.0,4.0,10.0,692.0,credit_card,GA,RENT
2351,12000.0,7.91,36.0,4.51,3500.0,16.0,6015.0,1.0,1.0,727.0,credit_card,CA,RENT
2352,19000.0,13.72,36.0,13.5,2964.67,9.0,11219.0,0.0,10.0,707.0,credit_card,CA,RENT
2353,10000.0,13.49,36.0,18.84,3333.33,9.0,14247.0,1.0,7.0,692.0,small_business,AL,MORTGAGE
2354,14725.0,19.41,36.0,2.14,18333.33,11.0,82265.0,2.0,1.0,662.0,major_purchase,VA,OWN
2355,17500.0,14.09,36.0,34.88,3750.0,6.0,18485.0,0.0,1.0,692.0,debt_consolidation,NY,RENT
2356,10000.0,12.53,36.0,10.81,7158.33,15.0,23152.0,0.0,6.0,702.0,debt_consolidation,CA,RENT
2357,12000.0,10.37,36.0,16.98,3916.67,10.0,7489.0,0.0,3.0,707.0,debt_consolidation,CT,RENT
2358,32550.0,6.62,36.0,8.52,9166.67,9.0,2670.0,0.0,10.0,807.0,debt_consolidation,IL,MORTGAGE
2359,17475.0,12.12,36.0,14.82,4500.0,10.0,12588.0,0.0,10.0,682.0,debt_consolidation,NC,MORTGAGE
2360,7200.0,7.9,36.0,12.13,2333.33,7.0,6262.0,1.0,2.0,727.0,debt_consolidation,NJ,RENT
2361,7125.0,7.62,36.0,7.96,2500.0,5.0,577.0,0.0,1.0,807.0,home_improvement,GA,OWN
2362,20500.0,14.96,60.0,10.76,2500.0,2.0,109.0,0.0,2.0,732.0,debt_consolidation,CA,RENT
2363,18000.0,19.72,60.0,17.37,10583.33,13.0,55691.0,0.0,5.0,697.0,debt_consolidation,AL,RENT
2364,15000.0,18.25,36.0,22.45,5078.75,19.0,13205.0,0.0,10.0,667.0,debt_consolidation,NV,MORTGAGE
2365,14000.0,10.37,60.0,8.69,5833.33,4.0,961.0,0.0,5.0,787.0,debt_consolidation,MA,RENT
2366,4800.0,12.21,36.0,9.41,6250.0,10.0,21069.0,0.0,1.0,697.0,wedding,CA,RENT
2367,8000.0,14.33,36.0,4.48,6250.0,8.0,14607.0,0.0,1.0,672.0,vacation,TX,RENT
2368,35000.0,18.25,60.0,20.56,5666.67,8.0,22290.0,0.0,10.0,727.0,debt_consolidation,GA,MORTGAGE
2369,3600.0,7.74,36.0,1.41,5666.67,6.0,2907.0,0.0,10.0,737.0,major_purchase,CA,MORTGAGE
2370,20000.0,11.49,36.0,8.84,7500.0,11.0,8848.0,0.0,10.0,717.0,debt_consolidation,NY,RENT
2371,20000.0,22.45,60.0,24.3,3666.67,9.0,9194.0,1.0,1.0,662.0,debt_consolidation,VT,RENT
2372,10000.0,14.27,36.0,12.63,7166.67,11.0,10309.0,1.0,1.0,682.0,debt_consolidation,CA,RENT
2373,10000.0,9.91,36.0,14.98,5000.0,8.0,16908.0,0.0,10.0,712.0,credit_card,WA,RENT
2374,4500.0,7.51,36.0,13.9,3000.0,10.0,387.0,0.0,1.0,767.0,moving,CA,MORTGAGE
2375,8000.0,7.9,36.0,23.69,7083.33,17.0,15497.0,1.0,1.0,727.0,credit_card,TX,MORTGAGE
2376,7425.0,9.76,36.0,7.32,2500.0,6.0,5045.0,1.0,4.0,707.0,debt_consolidation,NV,MORTGAGE
2377,12000.0,6.03,36.0,18.75,13000.0,22.0,20197.0,0.0,5.0,727.0,debt_consolidation,SC,MORTGAGE
2378,9000.0,15.27,36.0,24.06,4500.0,10.0,8533.0,1.0,10.0,672.0,debt_consolidation,AZ,RENT
2379,28000.0,16.29,36.0,19.62,7083.33,12.0,38194.0,1.0,10.0,712.0,credit_card,NV,MORTGAGE
2380,15575.0,13.67,36.0,18.0,6250.0,18.0,5591.0,2.0,1.0,712.0,major_purchase,TX,MORTGAGE
2381,10500.0,12.12,36.0,11.18,6666.67,16.0,7738.0,1.0,7.0,712.0,debt_consolidation,OR,RENT
2382,8500.0,16.83,36.0,14.68,5000.0,9.0,0.0,9.0,10.0,682.0,debt_consolidation,IL,RENT
2383,3600.0,19.72,36.0,10.72,7000.0,7.0,6263.0,4.0,6.0,667.0,moving,TX,RENT
2384,12000.0,7.29,36.0,27.15,6250.0,7.0,59089.0,0.0,2.0,742.0,small_business,NC,RENT
2385,24250.0,11.83,36.0,4.79,12000.0,10.0,2097.0,1.0,1.0,757.0,major_purchase,CA,RENT
2386,20000.0,12.69,36.0,15.55,6166.67,6.0,22739.0,2.0,1.0,712.0,debt_consolidation,MN,RENT
2387,14000.0,12.12,36.0,7.64,6883.33,7.0,9715.0,0.0,2.0,697.0,house,TX,RENT
2388,10000.0,6.03,36.0,5.01,13750.0,12.0,4357.0,0.0,10.0,777.0,major_purchase,MD,MORTGAGE
2389,8000.0,12.42,36.0,9.73,3750.0,8.0,16212.0,2.0,6.0,707.0,debt_consolidation,NY,RENT
2390,20000.0,17.51,60.0,15.97,5373.33,18.0,25058.0,0.0,3.0,697.0,credit_card,NV,MORTGAGE
2391,3500.0,12.12,36.0,10.87,4333.33,9.0,9971.0,0.0,10.0,677.0,debt_consolidation,TX,MORTGAGE
2392,30000.0,20.89,60.0,15.86,17917.0,14.0,86385.0,0.0,2.0,697.0,debt_consolidation,VA,MORTGAGE
2393,12000.0,17.77,36.0,22.32,4575.08,13.0,8048.0,2.0,1.0,677.0,debt_consolidation,CA,RENT
2394,12250.0,19.03,60.0,23.18,6550.0,15.0,22493.0,0.0,3.0,662.0,debt_consolidation,TX,MORTGAGE
2395,9000.0,7.88,60.0,8.0,4750.0,14.0,5348.0,0.0,10.0,802.0,other,MN,MORTGAGE
2396,31825.0,14.09,60.0,4.37,6666.67,4.0,10864.0,0.0,4.0,752.0,major_purchase,CA,MORTGAGE
2397,24000.0,19.03,60.0,22.58,5416.67,12.0,13066.0,0.0,1.0,682.0,debt_consolidation,NC,MORTGAGE
2398,12800.0,8.94,36.0,0.18,2833.33,7.0,306.0,0.0,4.0,817.0,debt_consolidation,AZ,MORTGAGE
